INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTSTK,LICHSGFIN,30-Jun-2011,250,PE,0,0,0,35.55,36.75,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,30-Jun-2011,260,PE,0,0,0,42.25,45.35,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,30-Jun-2011,270,PE,0,0,0,49.4,54.45,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,30-Jun-2011,280,PE,0,0,0,56.95,63.8,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,30-Jun-2011,290,PE,0,0,0,64.85,73.35,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,130,CE,0,0,0,98.45,86.45,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,140,CE,0,0,0,88.75,76.75,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,150,CE,0,0,0,79.2,67.2,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,160,CE,0,0,0,69.9,57.95,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,170,CE,0,0,0,60.9,49.1,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,180,CE,0,0,0,52.35,40.9,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,190,CE,0,0,0,44.4,33.45,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,200,CE,0,0,0,37.15,26.8,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,210,CE,0,0,0,30.65,21.1,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,220,CE,0,0,0,20,16.35,0,0,1000,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,230,CE,0,0,0,20.05,12.45,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,240,CE,0,0,0,15.95,9.3,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,250,CE,0,0,0,12.5,6.9,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,260,CE,0,0,0,9.7,5,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,270,CE,0,0,0,7.5,3.6,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,280,CE,0,0,0,5.7,2.55,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,290,CE,0,0,0,4.3,1.8,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,130,PE,0,0,0,0.05,0.1,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,140,PE,0,0,0,0.2,0.2,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,150,PE,0,0,0,0.4,0.5,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,160,PE,0,0,0,0.85,1.05,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,170,PE,0,0,0,1.65,2.05,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,180,PE,0,0,0,2.9,3.65,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,190,PE,0,0,0,4.7,6,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,200,PE,0,0,0,7.25,9.2,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,210,PE,0,0,0,10.5,13.35,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,220,PE,0,0,0,14.6,18.4,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,230,PE,0,0,0,19.45,24.3,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,240,PE,0,0,0,25.1,31,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,250,PE,0,0,0,31.45,38.4,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,260,PE,0,0,0,38.45,46.35,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,270,PE,0,0,0,46,54.75,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,280,PE,0,0,0,54,63.55,0,0,0,0,20-MAY-2011,
OPTSTK,LICHSGFIN,28-Jul-2011,290,PE,0,0,0,62.4,72.6,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,20,CE,0,0,0,18.1,12.45,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,22.5,CE,0,0,0,16.25,9.95,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,25,CE,0,0,0,14.55,7.45,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,27.5,CE,0,0,0,13.05,4.95,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,30,CE,0,0,0,11.65,2.6,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,32.5,CE,0.95,0.95,0.95,0.95,0.95,1,1.33,16000,4000,20-MAY-2011,
OPTSTK,LITL,26-May-2011,35,CE,0.25,0.3,0.15,0.15,0.15,10,14.09,348000,-8000,20-MAY-2011,
OPTSTK,LITL,26-May-2011,37.5,CE,0.1,0.1,0.05,0.05,0.05,13,19.52,264000,-12000,20-MAY-2011,
OPTSTK,LITL,26-May-2011,40,CE,0.05,0.05,0.05,0.05,0.05,17,27.23,520000,16000,20-MAY-2011,
OPTSTK,LITL,26-May-2011,42.5,CE,0,0,0,0.05,0,0,0,192000,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,45,CE,0,0,0,0.05,0,0,0,144000,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,47.5,CE,0,0,0,0.4,0,0,0,4000,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,50,CE,0,0,0,4.7,0,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,52.5,CE,0,0,0,4.2,0,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,55,CE,0,0,0,3.8,0,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,57.5,CE,0,0,0,3.4,0,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,60,CE,0,0,0,3.05,0,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,62.5,CE,0,0,0,2.75,0,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,20,PE,0,0,0,1.05,0,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,22.5,PE,0,0,0,1.65,0,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,25,PE,0,0,0,2.4,0,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,27.5,PE,0,0,0,3.3,0.05,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,30,PE,0.2,0.2,0.2,0.2,0.2,2,2.41,24000,4000,20-MAY-2011,
OPTSTK,LITL,26-May-2011,32.5,PE,0,0,0,0.9,0.95,0,0,4000,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,35,PE,0,0,0,2.1,2.75,0,0,20000,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,37.5,PE,0,0,0,3.6,5.1,0,0,12000,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,40,PE,0,0,0,5,7.55,0,0,32000,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,42.5,PE,0,0,0,3.3,10.05,0,0,8000,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,45,PE,0,0,0,9.85,12.55,0,0,8000,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,47.5,PE,0,0,0,15.05,15.05,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,50,PE,0,0,0,16.95,17.55,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,52.5,PE,0,0,0,18.9,20.05,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,55,PE,0,0,0,20.9,22.55,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,57.5,PE,0,0,0,22.95,25.05,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,60,PE,0,0,0,25.05,27.55,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,26-May-2011,62.5,PE,0,0,0,27.2,30.05,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,20,CE,0,0,0,20.15,12.65,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,22.5,CE,0,0,0,17.8,10.2,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,25,CE,0,0,0,15.55,7.85,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,27.5,CE,0,0,0,13.45,5.7,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,30,CE,0,0,0,11.5,3.85,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,32.5,CE,0,0,0,3,2.45,0,0,8000,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,35,CE,1.8,1.8,1.25,1.25,1.25,9,13.17,24000,24000,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,37.5,CE,0,0,0,6.8,0.85,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,40,CE,0,0,0,5.6,0.45,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,42.5,CE,0,0,0,4.6,0.25,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,45,CE,0,0,0,3.75,0.1,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,47.5,CE,0,0,0,3.05,0.05,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,50,CE,0,0,0,2.45,0.05,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,52.5,CE,0,0,0,2,0.05,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,55,CE,0,0,0,1.6,0,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,57.5,CE,0,0,0,1.3,0,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,60,CE,0,0,0,1.05,0,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,62.5,CE,0,0,0,0.8,0,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,20,PE,0,0,0,0.1,0,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,22.5,PE,0,0,0,0.2,0.05,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,25,PE,0,0,0,0.4,0.15,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,27.5,PE,0,0,0,0.7,0.5,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,30,PE,0,0,0,1.2,1.15,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,32.5,PE,0,0,0,1.9,2.2,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,35,PE,0,0,0,2.75,3.7,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,37.5,PE,0,0,0,3.8,5.55,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,40,PE,0,0,0,5.05,7.65,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,42.5,PE,0,0,0,6.5,9.9,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,45,PE,0,0,0,8.1,12.25,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,47.5,PE,0,0,0,9.8,14.65,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,50,PE,0,0,0,11.65,17.1,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,52.5,PE,0,0,0,13.65,19.55,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,55,PE,0,0,0,15.65,22.05,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,57.5,PE,0,0,0,17.8,24.5,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,60,PE,0,0,0,20,27,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,30-Jun-2011,62.5,PE,0,0,0,22.2,29.45,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,20,CE,0,0,0,20.25,12.8,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,22.5,CE,0,0,0,17.85,10.45,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,25,CE,0,0,0,15.55,8.25,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,27.5,CE,0,0,0,13.35,6.25,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,30,CE,0,0,0,11.35,4.6,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,32.5,CE,0,0,0,9.5,3.25,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,35,CE,0,0,0,7.85,2.25,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,37.5,CE,0,0,0,6.4,1.5,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,40,CE,0,0,0,5.15,0.95,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,42.5,CE,0,0,0,2.5,0.6,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,45,CE,0,0,0,3.3,0.4,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,47.5,CE,0,0,0,2.6,0.25,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,50,CE,0,0,0,2.05,0.15,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,52.5,CE,0,0,0,1.6,0.1,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,55,CE,0,0,0,1.25,0.05,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,57.5,CE,0,0,0,0.95,0.05,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,60,CE,0,0,0,0.75,0.05,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,62.5,CE,0,0,0,0.6,0.05,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,20,PE,0,0,0,0.05,0.05,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,22.5,PE,0,0,0,0.1,0.15,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,25,PE,0,0,0,0.25,0.4,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,27.5,PE,0,0,0,0.5,0.85,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,30,PE,0,0,0,0.9,1.65,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,32.5,PE,0,0,0,1.5,2.75,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,35,PE,0,0,0,2.3,4.2,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,37.5,PE,0,0,0,3.3,5.9,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,40,PE,0,0,0,4.55,7.85,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,42.5,PE,0,0,0,5.95,9.95,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,45,PE,0,0,0,7.55,12.2,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,47.5,PE,0,0,0,9.3,14.5,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,50,PE,0,0,0,11.2,16.85,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,52.5,PE,0,0,0,13.15,19.25,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,55,PE,0,0,0,15.25,21.7,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,57.5,PE,0,0,0,17.45,24.15,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,60,PE,0,0,0,19.65,26.55,0,0,0,0,20-MAY-2011,
OPTSTK,LITL,28-Jul-2011,62.5,PE,0,0,0,21.95,29,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,1000,CE,0,0,0,544.1,653.7,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,1050,CE,0,0,0,497.8,603.75,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,1100,CE,0,0,0,452.7,553.85,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,1150,CE,0,0,0,409.15,503.9,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,1200,CE,0,0,0,367.45,454,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,1250,CE,0,0,0,327.85,404.05,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,1300,CE,0,0,0,290.7,354.15,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,1350,CE,0,0,0,256,304.2,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,1400,CE,0,0,0,224,254.3,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,1450,CE,220,220,220,220,220,1,2.08,1375,-125,20-MAY-2011,
OPTSTK,LT,26-May-2011,1500,CE,125,171.4,125,156.15,156.15,511,1057.55,96625,-45250,20-MAY-2011,
OPTSTK,LT,26-May-2011,1550,CE,62,124,62,106.25,106.25,1234,2553.59,98000,-55000,20-MAY-2011,
OPTSTK,LT,26-May-2011,1600,CE,36,80.1,36,65.5,65.5,3542,7367.11,405750,-128250,20-MAY-2011,
OPTSTK,LT,26-May-2011,1650,CE,28,43.8,20,30.5,30.5,6145,12929.81,152750,-50375,20-MAY-2011,
OPTSTK,LT,26-May-2011,1700,CE,6,19.85,6,11.55,11.55,5683,12176.16,197750,24000,20-MAY-2011,
OPTSTK,LT,26-May-2011,1750,CE,3,6.9,3,3.55,3.55,2263,4963.87,110625,36750,20-MAY-2011,
OPTSTK,LT,26-May-2011,1800,CE,2.95,2.95,1.15,1.5,1.5,395,889.59,64375,13125,20-MAY-2011,
OPTSTK,LT,26-May-2011,1850,CE,0.85,0.95,0.85,0.95,0.95,10,23.13,46375,1125,20-MAY-2011,
OPTSTK,LT,26-May-2011,1900,CE,0,0,0,1,0.2,0,0,14750,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,1950,CE,0,0,0,0.5,0.05,0,0,1750,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,2000,CE,0,0,0,30,0.05,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,2050,CE,0,0,0,24.7,0,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,2100,CE,0,0,0,20.25,0,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,2150,CE,0,0,0,16.6,0,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,2200,CE,0,0,0,13.55,0,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,2250,CE,0,0,0,11.05,0,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,2300,CE,0,0,0,8.95,0,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,2350,CE,0,0,0,7.25,0,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,2400,CE,0,0,0,5.9,0,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,2450,CE,0,0,0,4.75,0,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,2500,CE,0,0,0,3.85,0,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,1000,PE,0,0,0,3.55,0,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,1050,PE,0,0,0,6.05,0,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,1100,PE,0,0,0,9.8,0,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,1150,PE,0,0,0,15.05,0,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,1200,PE,0,0,0,22.1,0,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,1250,PE,0,0,0,0.5,0,0,0,3000,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,1300,PE,0.1,0.1,0.05,0.05,0.05,25,40.62,15750,-3125,20-MAY-2011,
OPTSTK,LT,26-May-2011,1350,PE,0,0,0,0.8,0,0,0,30250,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,1400,PE,0.65,1.4,0.65,0.9,0.9,706,1236.45,186875,23625,20-MAY-2011,
OPTSTK,LT,26-May-2011,1450,PE,2.1,2.1,0.7,0.85,0.85,784,1422.19,158250,-56000,20-MAY-2011,
OPTSTK,LT,26-May-2011,1500,PE,4.8,4.8,1,1.35,1.35,2016,3785.63,278750,-89625,20-MAY-2011,
OPTSTK,LT,26-May-2011,1550,PE,15,15,3.25,3.55,3.55,2133,4146.25,216000,52625,20-MAY-2011,
OPTSTK,LT,26-May-2011,1600,PE,22.1,22.1,9.65,10.7,10.7,3601,7262.21,182625,103500,20-MAY-2011,
OPTSTK,LT,26-May-2011,1650,PE,40,40,23,26.6,26.6,2593,5440.49,93875,26750,20-MAY-2011,
OPTSTK,LT,26-May-2011,1700,PE,66,67,47.7,53.7,53.7,201,441.19,16500,-7375,20-MAY-2011,
OPTSTK,LT,26-May-2011,1750,PE,120,120,120,120,120,1,2.33,1500,-125,20-MAY-2011,
OPTSTK,LT,26-May-2011,1800,PE,0,0,0,124.85,147.55,0,0,625,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,1850,PE,0,0,0,341.7,195.8,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,1900,PE,0,0,0,381.6,245.2,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,1950,PE,0,0,0,422.9,295,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,2000,PE,0,0,0,465.35,344.9,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,2050,PE,0,0,0,508.85,394.85,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,2100,PE,0,0,0,553.25,444.75,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,2150,PE,0,0,0,598.35,494.7,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,2200,PE,0,0,0,644.1,544.65,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,2250,PE,0,0,0,690.35,594.55,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,2300,PE,0,0,0,737.1,644.5,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,2350,PE,0,0,0,784.2,694.4,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,2400,PE,0,0,0,831.6,744.35,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,2450,PE,0,0,0,879.3,794.25,0,0,0,0,20-MAY-2011,
OPTSTK,LT,26-May-2011,2500,PE,0,0,0,927.15,844.2,0,0,0,0,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,1000,CE,0,0,0,677.1,662.85,0,0,0,0,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,1050,CE,0,0,0,628.65,613.4,0,0,0,0,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,1100,CE,0,0,0,580.45,564,0,0,0,0,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,1150,CE,0,0,0,532.7,514.65,0,0,0,0,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,1200,CE,0,0,0,485.65,465.6,0,0,0,0,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,1250,CE,0,0,0,439.55,416.95,0,0,0,0,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,1300,CE,0,0,0,394.85,369.15,0,0,0,0,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,1350,CE,0,0,0,351.8,322.6,0,0,0,0,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,1400,CE,0,0,0,212,277.85,0,0,125,0,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,1450,CE,0,0,0,115,235.65,0,0,250,0,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,1500,CE,162.15,182,157,175.15,175.15,51,106.66,25000,-1750,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,1550,CE,117,148,114.4,140,140,38,80.11,44375,-1125,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,1600,CE,89.15,113.75,77,102,102,132,280.51,24250,-1000,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,1650,CE,60,80.75,60,72.05,72.05,224,482.08,21875,2750,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,1700,CE,36.7,57,36.7,46.95,46.95,577,1261.78,65500,41500,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,1750,CE,35.05,38.9,28.7,31.5,31.5,118,262.98,13000,5625,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,1800,CE,19,25,18.2,21.1,21.1,98,223.07,11000,9750,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,1850,CE,14.5,16.7,13,14,14,7,16.31,250,250,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,1900,CE,11.4,11.4,10,10,10,2,4.77,500,250,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,1950,CE,0,0,0,2.95,17.3,0,0,250,0,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,2000,CE,9.95,9.95,9.95,9.95,9.95,1,2.51,125,125,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,2050,CE,0,0,0,29,8.4,0,0,0,0,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,2100,CE,0,0,0,22.95,5.75,0,0,0,0,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,2150,CE,0,0,0,18.1,3.9,0,0,0,0,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,2200,CE,0,0,0,14.15,2.6,0,0,0,0,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,2250,CE,0,0,0,11.05,1.7,0,0,0,0,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,2300,CE,0,0,0,8.55,1.1,0,0,0,0,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,2350,CE,0,0,0,6.6,0.7,0,0,0,0,20-MAY-2011,
OPTSTK,LT,30-Jun-2011,2400,CE,0,0,0,5.05,0.45,0,0,0,0,20-MAY-2011,
