INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTIONTYPE,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTSTK,POLARIS,28-Apr-2005,125,PA,2.25,2.25,2.25,2.25,2.25,1,1.78,1400,0,1-APR-2005,
OPTSTK,POLARIS,28-Apr-2005,130,PA,0,0,0,14.35,19.05,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,28-Apr-2005,135,PA,0,0,0,17.15,23.7,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,28-Apr-2005,140,PA,0,0,0,20.2,28.45,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,28-Apr-2005,145,PA,0,0,0,23.5,33.35,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,28-Apr-2005,150,PA,0,0,0,24.15,38.3,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,26-May-2005,90,CA,0,0,0,18.8,22.85,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,26-May-2005,95,CA,0,0,0,19.2,18.65,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,26-May-2005,100,CA,0,0,0,18.9,14.85,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,26-May-2005,105,CA,0,0,0,19.35,11.55,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,26-May-2005,110,CA,0,0,0,21.15,8.75,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,26-May-2005,115,CA,0,0,0,19.15,6.45,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,26-May-2005,120,CA,0,0,0,10.6,4.65,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,26-May-2005,125,CA,0,0,0,12.85,3.3,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,26-May-2005,130,CA,0,0,0,10.3,2.3,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,26-May-2005,135,CA,0,0,0,8.15,1.55,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,26-May-2005,140,CA,0,0,0,6.35,1.05,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,26-May-2005,145,CA,0,0,0,4.9,0.7,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,26-May-2005,90,PA,0,0,0,1.4,0.85,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,26-May-2005,95,PA,0,0,0,1.15,1.6,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,26-May-2005,100,PA,0,0,0,0.85,2.8,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,26-May-2005,105,PA,0,0,0,0.8,4.4,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,26-May-2005,110,PA,0,0,0,2.4,6.6,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,26-May-2005,115,PA,0,0,0,3.5,9.25,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,26-May-2005,120,PA,0,0,0,5.05,12.4,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,26-May-2005,125,PA,0,0,0,7.05,16,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,26-May-2005,130,PA,0,0,0,9.4,19.95,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,26-May-2005,135,PA,0,0,0,12.2,24.15,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,26-May-2005,140,PA,0,0,0,15.3,28.6,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,26-May-2005,145,PA,0,0,0,18.8,33.2,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,30-Jun-2005,95,CA,0,0,0,17.65,20.4,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,30-Jun-2005,100,CA,0,0,0,14.35,16.9,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,30-Jun-2005,105,CA,0,0,0,11.55,13.85,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,30-Jun-2005,110,CA,0,0,0,9.1,11.15,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,30-Jun-2005,115,CA,0,0,0,7.1,8.9,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,30-Jun-2005,120,CA,0,0,0,5.5,7,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,30-Jun-2005,125,CA,0,0,0,4.15,5.45,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,30-Jun-2005,95,PA,0,0,0,3.4,2.85,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,30-Jun-2005,100,PA,0,0,0,5.05,4.3,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,30-Jun-2005,105,PA,0,0,0,7.15,6.1,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,30-Jun-2005,110,PA,0,0,0,9.65,8.35,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,30-Jun-2005,115,PA,0,0,0,12.55,11,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,30-Jun-2005,120,PA,0,0,0,15.85,14.05,0,0,0,0,1-APR-2005,
OPTSTK,POLARIS,30-Jun-2005,125,PA,0,0,0,19.5,17.4,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,28-Apr-2005,900,CA,0,0,0,120.8,121.45,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,28-Apr-2005,930,CA,0,0,0,136.5,95,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,28-Apr-2005,960,CA,0,0,0,117.4,71.2,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,28-Apr-2005,990,CA,0,0,0,100.1,50.8,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,28-Apr-2005,1020,CA,25,39,24,36.5,36.5,116,243.33,22000,12400,1-APR-2005,
OPTSTK,RANBAXY,28-Apr-2005,1050,CA,16,24,15.25,22.65,22.65,23,49.19,3600,2800,1-APR-2005,
OPTSTK,RANBAXY,28-Apr-2005,1080,CA,10.05,18,10.05,18,18,12,26.23,4400,800,1-APR-2005,
OPTSTK,RANBAXY,28-Apr-2005,1110,CA,0,0,0,13.5,7.7,0,0,1200,0,1-APR-2005,
OPTSTK,RANBAXY,28-Apr-2005,1140,CA,0,0,0,72.5,4.2,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,28-Apr-2005,1170,CA,0,0,0,62.1,2.15,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,28-Apr-2005,900,PA,0,0,0,10.9,2.7,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,28-Apr-2005,930,PA,5.2,5.2,5.2,5.2,5.2,5,9.35,1000,1000,1-APR-2005,
OPTSTK,RANBAXY,28-Apr-2005,960,PA,8.5,8.5,8.05,8.05,8.05,8,15.48,2000,0,1-APR-2005,
OPTSTK,RANBAXY,28-Apr-2005,990,PA,23.9,23.9,22,23.9,23.9,6,12.16,2600,200,1-APR-2005,
OPTSTK,RANBAXY,28-Apr-2005,1020,PA,34,35.1,34,35.05,35.05,4,8.43,2400,800,1-APR-2005,
OPTSTK,RANBAXY,28-Apr-2005,1050,PA,0,0,0,86.45,52.7,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,28-Apr-2005,1080,PA,0,0,0,77,73.95,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,28-Apr-2005,1110,PA,0,0,0,123.4,98.1,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,28-Apr-2005,1140,PA,0,0,0,123.65,124.45,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,28-Apr-2005,1170,PA,0,0,0,142.85,152.3,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,26-May-2005,900,CA,0,0,0,130.45,132,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,26-May-2005,930,CA,0,0,0,108.7,108.1,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,26-May-2005,960,CA,0,0,0,89.2,86.55,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,26-May-2005,990,CA,0,0,0,72.05,67.7,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,26-May-2005,1020,CA,0,0,0,57.3,51.7,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,26-May-2005,1050,CA,0,0,0,44.85,38.55,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,26-May-2005,1080,CA,0,0,0,34.6,28.05,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,26-May-2005,1110,CA,0,0,0,33.8,20,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,26-May-2005,1140,CA,0,0,0,22.35,13.9,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,26-May-2005,1170,CA,0,0,0,38.25,9.45,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,26-May-2005,900,PA,0,0,0,16.4,8.75,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,26-May-2005,930,PA,0,0,0,24.25,14.55,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,26-May-2005,960,PA,0,0,0,34.3,22.75,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,26-May-2005,990,PA,0,0,0,46.7,33.6,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,26-May-2005,1020,PA,0,0,0,61.5,47.35,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,26-May-2005,1050,PA,0,0,0,78.65,63.95,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,26-May-2005,1080,PA,0,0,0,97.9,83.15,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,26-May-2005,1110,PA,0,0,0,106.3,104.85,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,26-May-2005,1140,PA,0,0,0,111.75,128.45,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,26-May-2005,1170,PA,0,0,0,101.65,153.7,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,30-Jun-2005,930,CA,0,0,0,119.25,122.25,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,30-Jun-2005,960,CA,0,0,0,99.7,102.05,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,30-Jun-2005,990,CA,0,0,0,82.3,84.1,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,30-Jun-2005,1020,CA,0,0,0,67.1,68.35,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,30-Jun-2005,1050,CA,0,0,0,54,54.85,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,30-Jun-2005,1080,CA,0,0,0,42.95,43.4,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,30-Jun-2005,1110,CA,0,0,0,33.75,33.95,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,30-Jun-2005,930,PA,0,0,0,26.4,23.35,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,30-Jun-2005,960,PA,0,0,0,36.35,32.7,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,30-Jun-2005,990,PA,0,0,0,48.55,44.3,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,30-Jun-2005,1020,PA,0,0,0,62.85,58.1,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,30-Jun-2005,1050,PA,0,0,0,79.35,74.15,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,30-Jun-2005,1080,PA,0,0,0,97.85,92.25,0,0,0,0,1-APR-2005,
OPTSTK,RANBAXY,30-Jun-2005,1110,PA,0,0,0,118.2,112.35,0,0,0,0,1-APR-2005,
OPTSTK,REL,28-Apr-2005,460,CA,0,0,0,81.95,82.3,0,0,0,0,1-APR-2005,
OPTSTK,REL,28-Apr-2005,470,CA,0,0,0,58.35,72.65,0,0,0,0,1-APR-2005,
OPTSTK,REL,28-Apr-2005,480,CA,0,0,0,52.5,63.25,0,0,0,0,1-APR-2005,
OPTSTK,REL,28-Apr-2005,490,CA,0,0,0,63,54.2,0,0,0,0,1-APR-2005,
OPTSTK,REL,28-Apr-2005,500,CA,0,0,0,42.05,45.6,0,0,0,0,1-APR-2005,
OPTSTK,REL,28-Apr-2005,510,CA,0,0,0,37.4,37.65,0,0,0,0,1-APR-2005,
OPTSTK,REL,28-Apr-2005,520,CA,0,0,0,33.2,30.45,0,0,0,0,1-APR-2005,
OPTSTK,REL,28-Apr-2005,530,CA,0,0,0,40,24.05,0,0,0,0,1-APR-2005,
OPTSTK,REL,28-Apr-2005,540,CA,0,0,0,9,18.55,0,0,0,0,1-APR-2005,
OPTSTK,REL,28-Apr-2005,560,CA,12.7,13.6,12.7,13.2,13.2,6,18.91,4400,2750,1-APR-2005,
OPTSTK,REL,28-Apr-2005,580,CA,0,0,0,24.05,5.15,0,0,0,0,1-APR-2005,
OPTSTK,REL,28-Apr-2005,600,CA,7,7,7,7,7,1,3.33,550,550,1-APR-2005,
OPTSTK,REL,28-Apr-2005,620,CA,0,0,0,23.9,0.95,0,0,0,0,1-APR-2005,
OPTSTK,REL,28-Apr-2005,640,CA,0,0,0,33.3,0.35,0,0,0,0,1-APR-2005,
OPTSTK,REL,28-Apr-2005,460,PA,0,0,0,15.7,0.35,0,0,0,0,1-APR-2005,
OPTSTK,REL,28-Apr-2005,470,PA,0,0,0,21.95,0.65,0,0,0,0,1-APR-2005,
OPTSTK,REL,28-Apr-2005,480,PA,0,0,0,26,1.2,0,0,0,0,1-APR-2005,
OPTSTK,REL,28-Apr-2005,490,PA,0,0,0,30.4,2.1,0,0,0,0,1-APR-2005,
OPTSTK,REL,28-Apr-2005,500,PA,0,0,0,35.25,3.5,0,0,0,0,1-APR-2005,
OPTSTK,REL,28-Apr-2005,510,PA,0,0,0,40.45,5.5,0,0,0,0,1-APR-2005,
OPTSTK,REL,28-Apr-2005,520,PA,0,0,0,46.1,8.2,0,0,0,0,1-APR-2005,
OPTSTK,REL,28-Apr-2005,530,PA,0,0,0,52.1,11.8,0,0,0,0,1-APR-2005,
OPTSTK,REL,28-Apr-2005,540,PA,0,0,0,50.4,16.3,0,0,0,0,1-APR-2005,
OPTSTK,REL,28-Apr-2005,560,PA,0,0,0,62.65,27.9,0,0,0,0,1-APR-2005,
OPTSTK,REL,28-Apr-2005,580,PA,0,0,0,76.1,42.7,0,0,0,0,1-APR-2005,
OPTSTK,REL,28-Apr-2005,600,PA,0,0,0,68.85,59.8,0,0,0,0,1-APR-2005,
OPTSTK,REL,28-Apr-2005,620,PA,0,0,0,82.6,78.35,0,0,0,0,1-APR-2005,
OPTSTK,REL,28-Apr-2005,640,PA,0,0,0,84.45,97.65,0,0,0,0,1-APR-2005,
OPTSTK,REL,26-May-2005,460,CA,0,0,0,75.6,86.1,0,0,0,0,1-APR-2005,
OPTSTK,REL,26-May-2005,480,CA,0,0,0,82.5,68.5,0,0,0,0,1-APR-2005,
OPTSTK,REL,26-May-2005,500,CA,0,0,0,82.15,52.5,0,0,0,0,1-APR-2005,
OPTSTK,REL,26-May-2005,520,CA,0,0,0,68.1,38.7,0,0,0,0,1-APR-2005,
OPTSTK,REL,26-May-2005,540,CA,0,0,0,55.6,27.35,0,0,0,0,1-APR-2005,
OPTSTK,REL,26-May-2005,560,CA,0,0,0,44.7,18.5,0,0,0,0,1-APR-2005,
OPTSTK,REL,26-May-2005,580,CA,0,0,0,35.4,12,0,0,0,0,1-APR-2005,
OPTSTK,REL,26-May-2005,600,CA,0,0,0,27.65,7.45,0,0,0,0,1-APR-2005,
OPTSTK,REL,26-May-2005,620,CA,0,0,0,21.25,4.45,0,0,0,0,1-APR-2005,
OPTSTK,REL,26-May-2005,640,CA,0,0,0,22.85,2.55,0,0,0,0,1-APR-2005,
OPTSTK,REL,26-May-2005,460,PA,0,0,0,2.75,1.8,0,0,0,0,1-APR-2005,
OPTSTK,REL,26-May-2005,480,PA,0,0,0,7.35,4.05,0,0,0,0,1-APR-2005,
OPTSTK,REL,26-May-2005,500,PA,0,0,0,11.7,7.9,0,0,0,0,1-APR-2005,
OPTSTK,REL,26-May-2005,520,PA,0,0,0,17.35,13.9,0,0,0,0,1-APR-2005,
OPTSTK,REL,26-May-2005,540,PA,0,0,0,24.55,22.35,0,0,0,0,1-APR-2005,
OPTSTK,REL,26-May-2005,560,PA,0,0,0,33.35,33.3,0,0,0,0,1-APR-2005,
OPTSTK,REL,26-May-2005,580,PA,0,0,0,43.75,46.6,0,0,0,0,1-APR-2005,
OPTSTK,REL,26-May-2005,600,PA,0,0,0,55.7,61.9,0,0,0,0,1-APR-2005,
OPTSTK,REL,26-May-2005,620,PA,0,0,0,69.05,78.7,0,0,0,0,1-APR-2005,
OPTSTK,REL,26-May-2005,640,PA,0,0,0,68.4,96.65,0,0,0,0,1-APR-2005,
OPTSTK,REL,30-Jun-2005,460,CA,0,0,0,82.05,91.15,0,0,0,0,1-APR-2005,
OPTSTK,REL,30-Jun-2005,480,CA,0,0,0,66.25,74.75,0,0,0,0,1-APR-2005,
OPTSTK,REL,30-Jun-2005,500,CA,0,0,0,52.2,59.9,0,0,0,0,1-APR-2005,
OPTSTK,REL,30-Jun-2005,520,CA,0,0,0,40.05,46.85,0,0,0,0,1-APR-2005,
OPTSTK,REL,30-Jun-2005,540,CA,0,0,0,30,35.8,0,0,0,0,1-APR-2005,
OPTSTK,REL,30-Jun-2005,560,CA,0,0,0,21.85,26.7,0,0,0,0,1-APR-2005,
OPTSTK,REL,30-Jun-2005,580,CA,0,0,0,15.55,19.4,0,0,0,0,1-APR-2005,
OPTSTK,REL,30-Jun-2005,600,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-APR-2005,
OPTSTK,REL,30-Jun-2005,460,PA,0,0,0,5.2,4.2,0,0,0,0,1-APR-2005,
OPTSTK,REL,30-Jun-2005,480,PA,0,0,0,9.1,7.5,0,0,0,0,1-APR-2005,
OPTSTK,REL,30-Jun-2005,500,PA,0,0,0,14.75,12.4,0,0,0,0,1-APR-2005,
OPTSTK,REL,30-Jun-2005,520,PA,0,0,0,22.3,19.05,0,0,0,0,1-APR-2005,
OPTSTK,REL,30-Jun-2005,540,PA,0,0,0,31.9,27.65,0,0,0,0,1-APR-2005,
OPTSTK,REL,30-Jun-2005,560,PA,0,0,0,43.5,38.25,0,0,0,0,1-APR-2005,
OPTSTK,REL,30-Jun-2005,580,PA,0,0,0,56.9,50.7,0,0,0,0,1-APR-2005,
OPTSTK,REL,30-Jun-2005,600,PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-APR-2005,
OPTSTK,RELIANCE,28-Apr-2005,440,CA,0,0,0,76.45,126.5,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,28-Apr-2005,460,CA,0,0,0,101.5,106.7,0,0,9600,0,1-APR-2005,
OPTSTK,RELIANCE,28-Apr-2005,480,CA,0,0,0,46.2,87.25,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,28-Apr-2005,500,CA,62,63,62,63,63,5,16.87,3600,-3000,1-APR-2005,
OPTSTK,RELIANCE,28-Apr-2005,520,CA,47.85,52.9,46,51.65,51.65,58,197.63,36000,-18000,1-APR-2005,
OPTSTK,RELIANCE,28-Apr-2005,540,CA,26.5,37.45,25.4,36.5,36.5,278,952.81,209400,14400,1-APR-2005,
OPTSTK,RELIANCE,28-Apr-2005,560,CA,16.5,24,15.25,23.45,23.45,980,3410.48,621600,139200,1-APR-2005,
OPTSTK,RELIANCE,28-Apr-2005,580,CA,11,14.35,8.55,14,14,374,1328.68,262200,82800,1-APR-2005,
OPTSTK,RELIANCE,28-Apr-2005,600,CA,6,8.15,5,8.05,8.05,143,520.86,252000,27600,1-APR-2005,
OPTSTK,RELIANCE,28-Apr-2005,620,CA,3.5,3.9,3.5,3.9,3.9,2,7.48,18600,600,1-APR-2005,
OPTSTK,RELIANCE,28-Apr-2005,640,CA,5.8,5.8,1,2.1,2.1,9,34.67,3600,3600,1-APR-2005,
OPTSTK,RELIANCE,28-Apr-2005,660,CA,0,0,0,3,1.15,0,0,1200,0,1-APR-2005,
OPTSTK,RELIANCE,28-Apr-2005,440,PA,0,0,0,4.15,0.05,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,28-Apr-2005,460,PA,0,0,0,7.85,0.2,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,28-Apr-2005,480,PA,0,0,0,3.4,0.65,0,0,600,0,1-APR-2005,
OPTSTK,RELIANCE,28-Apr-2005,500,PA,0,0,0,3.5,1.9,0,0,6000,0,1-APR-2005,
OPTSTK,RELIANCE,28-Apr-2005,520,PA,6.05,6.05,2.65,3.35,3.35,36,113.27,22800,7800,1-APR-2005,
OPTSTK,RELIANCE,28-Apr-2005,540,PA,11.1,13,7.25,7.85,7.85,82,270.02,88800,21600,1-APR-2005,
OPTSTK,RELIANCE,28-Apr-2005,560,PA,20,21.35,13.8,15.05,15.05,176,608.55,109800,37200,1-APR-2005,
OPTSTK,RELIANCE,28-Apr-2005,580,PA,27,27,23.2,23.2,23.2,2,7.26,11400,600,1-APR-2005,
OPTSTK,RELIANCE,28-Apr-2005,600,PA,0,0,0,45.1,41.6,0,0,12000,0,1-APR-2005,
OPTSTK,RELIANCE,28-Apr-2005,620,PA,0,0,0,63.5,57.55,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,28-Apr-2005,640,PA,0,0,0,35.05,75.15,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,28-Apr-2005,660,PA,0,0,0,69.55,93.8,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,26-May-2005,480,CA,0,0,0,77.05,92,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,26-May-2005,500,CA,0,0,0,60.35,74.95,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,26-May-2005,520,CA,0,0,0,45.5,59.45,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,26-May-2005,540,CA,0,0,0,33,45.8,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,26-May-2005,560,CA,0,0,0,22.95,34.25,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,26-May-2005,580,CA,0,0,0,20,24.9,0,0,600,0,1-APR-2005,
OPTSTK,RELIANCE,26-May-2005,600,CA,0,0,0,15,17.55,0,0,600,0,1-APR-2005,
OPTSTK,RELIANCE,26-May-2005,620,CA,0,0,0,10.15,12.05,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,26-May-2005,640,CA,0,0,0,10.45,8,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,26-May-2005,660,CA,0,0,0,6.55,5.2,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,26-May-2005,480,PA,0,0,0,2.9,3,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,26-May-2005,500,PA,0,0,0,5.9,5.75,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,26-May-2005,520,PA,0,0,0,10.8,10.05,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,26-May-2005,540,PA,0,0,0,17.95,16.25,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,26-May-2005,560,PA,0,0,0,27.6,24.55,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,26-May-2005,580,PA,0,0,0,39.65,34.95,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,26-May-2005,600,PA,0,0,0,53.85,47.45,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,26-May-2005,620,PA,0,0,0,64.95,61.75,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,26-May-2005,640,PA,0,0,0,69.7,77.55,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,26-May-2005,660,PA,0,0,0,71.7,94.55,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,30-Jun-2005,480,CA,0,0,0,80.6,98.15,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,30-Jun-2005,500,CA,0,0,0,65.5,82.35,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,30-Jun-2005,520,CA,0,0,0,52.05,67.95,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,30-Jun-2005,540,CA,0,0,0,40.5,55.1,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,30-Jun-2005,560,CA,0,0,0,30.85,44,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,30-Jun-2005,580,CA,0,0,0,23,34.5,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,30-Jun-2005,600,CA,0,0,0,16.8,26.65,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,30-Jun-2005,620,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-APR-2005,
OPTSTK,RELIANCE,30-Jun-2005,480,PA,0,0,0,7.25,6.4,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,30-Jun-2005,500,PA,0,0,0,11.9,10.25,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,30-Jun-2005,520,PA,0,0,0,18.15,15.55,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,30-Jun-2005,540,PA,0,0,0,26.3,22.45,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,30-Jun-2005,560,PA,0,0,0,36.35,31,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,30-Jun-2005,580,PA,0,0,0,48.2,41.25,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,30-Jun-2005,600,PA,0,0,0,61.65,53.1,0,0,0,0,1-APR-2005,
OPTSTK,RELIANCE,30-Jun-2005,620,PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-APR-2005,
OPTSTK,SATYAMCOMP,28-Apr-2005,360,CA,0,0,0,54.65,63.5,0,0,0,0,1-APR-2005,
OPTSTK,SATYAMCOMP,28-Apr-2005,370,CA,0,0,0,48.7,54.25,0,0,0,0,1-APR-2005,
OPTSTK,SATYAMCOMP,28-Apr-2005,380,CA,0,0,0,27.1,45.45,0,0,6000,0,1-APR-2005,
OPTSTK,SATYAMCOMP,28-Apr-2005,390,CA,0,0,0,26.5,37.25,0,0,19200,0,1-APR-2005,
OPTSTK,SATYAMCOMP,28-Apr-2005,400,CA,21.2,28,20,27.55,27.55,154,392.66,144600,-7800,1-APR-2005,
OPTSTK,SATYAMCOMP,28-Apr-2005,410,CA,18,21,13.25,20.45,20.45,348,893.75,183000,29400,1-APR-2005,
OPTSTK,SATYAMCOMP,28-Apr-2005,420,CA,11,15.4,11,14.95,14.95,334,868.35,198600,81000,1-APR-2005,
OPTSTK,SATYAMCOMP,28-Apr-2005,430,CA,8,10,7.5,9.9,9.9,183,482.12,129000,76200,1-APR-2005,
OPTSTK,SATYAMCOMP,28-Apr-2005,440,CA,5,6.4,5,6.1,6.1,92,246.06,79200,37200,1-APR-2005,
OPTSTK,SATYAMCOMP,28-Apr-2005,450,CA,3.5,4.3,3.25,4.25,4.25,27,73.49,19800,10200,1-APR-2005,
OPTSTK,SATYAMCOMP,28-Apr-2005,360,PA,1.5,1.5,1.5,1.5,1.5,10,21.69,6000,1200,1-APR-2005,
OPTSTK,SATYAMCOMP,28-Apr-2005,370,PA,3,3,2.1,2.15,2.15,25,55.91,17400,7800,1-APR-2005,
OPTSTK,SATYAMCOMP,28-Apr-2005,380,PA,4,4.5,3.6,3.6,3.6,17,39.14,18600,4200,1-APR-2005,
OPTSTK,SATYAMCOMP,28-Apr-2005,390,PA,6.1,6.45,3.8,4.75,4.75,15,35.57,44400,-2400,1-APR-2005,
OPTSTK,SATYAMCOMP,28-Apr-2005,400,PA,10.2,11,7.4,7.8,7.8,200,490.81,156600,58200,1-APR-2005,
